antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'PINK REGENCY TEACUP AND SAUCER'})","frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",0.024502986173607133,0.02082140227440072,0.012312852818457008,0.5025041736227046,24.1340216667596,0.011802666286412255,1.9682146981128659,0.9826423906445673
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'GREEN REGENCY TEACUP AND SAUCER'})","frozenset({'PINK REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",0.0314161826065614,0.01603534320543238,0.012312852818457008,0.39192708333333337,24.441452752976197,0.011809083548156261,1.6181688574266122,0.9901940178008436
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY CAKESTAND 3 TIER'})","frozenset({'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})",0.02147590607870408,0.02589380675775178,0.012312852818457008,0.5733333333333334,22.141716692996315,0.011756759856507417,2.2830613904115196,0.9757924097052022
"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})","frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY CAKESTAND 3 TIER'})",0.02589380675775178,0.02147590607870408,0.012312852818457008,0.4755134281200632,22.141716692996315,0.011756759856507417,1.8656799742535555,0.9802179579455818
"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})","frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'GREEN REGENCY TEACUP AND SAUCER'})",0.01603534320543238,0.0314161826065614,0.012312852818457008,0.767857142857143,24.441452752976197,0.011809083548156261,4.172361059540969,0.9747158041693014
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})","frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'PINK REGENCY TEACUP AND SAUCER'})",0.02082140227440072,0.024502986173607133,0.012312852818457008,0.5913555992141454,24.134021666759597,0.011802666286412255,2.3871537501809326,0.9789477833354638
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",0.04360631596171153,0.014030925304753333,0.012312852818457008,0.28236397748592873,20.12440173067351,0.01170101585638276,1.3739124622550758,0.9936379732229892
frozenset({'PINK REGENCY TEACUP AND SAUCER'}),"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",0.03133436963102348,0.016689847009735744,0.012312852818457008,0.3929503916449087,23.544277632724114,0.011789886983168716,1.619818445571059,0.9885008866840262
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",0.04152008508549456,0.013540047451525813,0.012312852818457008,0.296551724137931,21.901823106573598,0.011750668896208022,1.4023205207796936,0.995682523550097
frozenset({'REGENCY CAKESTAND 3 TIER'}),"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})",0.08136300417246176,0.022171316370776406,0.012312852818457008,0.15133232780291603,6.825590563597943,0.010508927912072558,1.1521926846792214,0.9290857374233252
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'PINK REGENCY TEACUP AND SAUCER'})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.024502986173607133,0.04152008508549456,0.022171316370776406,0.9048414023372288,21.792860021217628,0.02115395029999954,10.072446825154193,0.9780792744397441
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.0314161826065614,0.03133436963102348,0.022171316370776406,0.7057291666666667,22.52252638163621,0.02118691009258668,3.2917486908113904,0.9865950581120814
"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.02589380675775178,0.04360631596171153,0.022171316370776406,0.8562401263823065,19.635690553041147,0.02104218285184638,6.652716505453151,0.9743006819897284
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})",0.04360631596171153,0.02589380675775178,0.022171316370776406,0.5084427767354597,19.635690553041147,0.02104218285184638,1.9816740496111387,0.9923448306339351
frozenset({'PINK REGENCY TEACUP AND SAUCER'}),"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'GREEN REGENCY TEACUP AND SAUCER'})",0.03133436963102348,0.0314161826065614,0.022171316370776406,0.7075718015665797,22.522526381636208,0.02118691009258668,3.3122107326936345,0.9865117308267678
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'PINK REGENCY TEACUP AND SAUCER'})",0.04152008508549456,0.024502986173607133,0.022171316370776406,0.5339901477832513,21.79286002121763,0.02115395029999954,2.0932969747014565,0.9954443454212186
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),0.09244866235784996,0.056655485560009815,0.01321279554937413,0.14292035398230088,2.522621641481103,0.00797507169411674,1.1006497690420123,0.6650720240555573
frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.056655485560009815,0.09244866235784996,0.01321279554937413,0.2332129963898917,2.522621641481103,0.00797507169411674,1.1835768386387737,0.639837297849035
frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.056655485560009815,0.08557637241266465,0.012476478769532848,0.22021660649819497,2.573334207674414,0.007628107838029104,1.1726636335263514,0.6481185679320917
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),0.08557637241266465,0.056655485560009815,0.012476478769532848,0.14579349904397707,2.573334207674414,0.007628107838029104,1.1043518322375263,0.6686169050318497
frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.056655485560009815,0.08136300417246176,0.01276282418391557,0.2252707581227437,2.7687123947051746,0.008153163675903644,1.1857523198705875,0.6771876761632192
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),0.08136300417246176,0.056655485560009815,0.01276282418391557,0.1568627450980392,2.7687123947051746,0.008153163675903644,1.118850470614872,0.6954012112036336
frozenset({'PARTY BUNTING'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),0.06896833837846683,0.056655485560009815,0.010103902478933158,0.14650059311981017,2.5858148010157977,0.00619646777983406,1.1052667486767362,0.6587044534412956
frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),frozenset({'PARTY BUNTING'}),0.056655485560009815,0.06896833837846683,0.010103902478933158,0.17833935018050542,2.5858148010157977,0.00619646777983406,1.1331097112001962,0.6501068193193654
frozenset({'SET OF 6 SPICE TINS PANTRY DESIGN'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),0.03411601079931277,0.056655485560009815,0.016771659985273666,0.4916067146282974,8.677124726211812,0.014838800828068063,1.8555408609503583,0.9160048838333548
frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),frozenset({'SET OF 6 SPICE TINS PANTRY DESIGN'}),0.056655485560009815,0.03411601079931277,0.016771659985273666,0.29602888086642604,8.677124726211812,0.014838800828068063,1.3720505897876427,0.9378911286185844
frozenset({'JAM MAKING SET WITH JARS'}),frozenset({'SET OF 6 SPICE TINS PANTRY DESIGN'}),0.04634705064223186,0.03411601079931277,0.010962938722081322,0.23654015887025595,6.933406143575872,0.009381762241854644,1.2651405315195128,0.8973607704624478
frozenset({'SET OF 6 SPICE TINS PANTRY DESIGN'}),frozenset({'JAM MAKING SET WITH JARS'}),0.03411601079931277,0.04634705064223186,0.010962938722081322,0.3213429256594724,6.933406143575872,0.009381762241854644,1.4052059359794675,0.8859974437485619
frozenset({'SET OF 6 SPICE TINS PANTRY DESIGN'}),frozenset({'RECIPE BOX PANTRY YELLOW DESIGN'}),0.03411601079931277,0.0456925468379285,0.010185715454471079,0.29856115107913667,6.534132407592278,0.008626868033100206,1.3604998563028505,0.8768728990160202
frozenset({'RECIPE BOX PANTRY YELLOW DESIGN'}),frozenset({'SET OF 6 SPICE TINS PANTRY DESIGN'}),0.0456925468379285,0.03411601079931277,0.010185715454471079,0.2229185317815577,6.534132407592278,0.008626868033100206,1.2429636128308381,0.8875100900838555
frozenset({'RETROSPOT TEA SET CERAMIC 11 PC '}),frozenset({'BAKING SET 9 PIECE RETROSPOT '}),0.03935204123373967,0.038206659576208786,0.01055387384439172,0.26819126819126815,7.019490088012571,0.009050363801345298,1.3142687407495555,0.8926678101138299
frozenset({'BAKING SET 9 PIECE RETROSPOT '}),frozenset({'RETROSPOT TEA SET CERAMIC 11 PC '}),0.038206659576208786,0.03935204123373967,0.01055387384439172,0.2762312633832976,7.019490088012572,0.009050363801345298,1.327285789182969,0.8916047487543886
frozenset({'JAM MAKING SET WITH JARS'}),frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),0.04634705064223186,0.043892661376094246,0.012640104720608688,0.2727272727272727,6.213505041091248,0.010605809320988514,1.3146475906078703,0.8798381446689258
frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),frozenset({'JAM MAKING SET WITH JARS'}),0.043892661376094246,0.04634705064223186,0.012640104720608688,0.28797763280521904,6.213505041091248,0.010605809320988514,1.3393581343728864,0.8775795433477375
frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),0.043892661376094246,0.056655485560009815,0.012190133355150127,0.2777260018639329,4.90201432604022,0.009703373312366419,1.3060756954762704,0.8325448367688639
frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),0.056655485560009815,0.043892661376094246,0.012190133355150127,0.21516245487364621,4.90201432604022,0.009703373312366419,1.2182232419449028,0.843808614968937
frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),frozenset({'JAM MAKING SET PRINTED'}),0.043892661376094246,0.0475333387875317,0.011331097112001963,0.25815470643056854,5.431024056283716,0.009244732368525669,1.2839154867851488,0.853327476348485
frozenset({'JAM MAKING SET PRINTED'}),frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),0.0475333387875317,0.043892661376094246,0.011331097112001963,0.23838209982788297,5.431024056283716,0.009244732368525669,1.2553635338768119,0.8565892073824577
frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.043892661376094246,0.08557637241266465,0.010881125746543402,0.2479030754892824,2.896863567596079,0.007124951010439779,1.215832159109307,0.6848593695765535
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),0.08557637241266465,0.043892661376094246,0.010881125746543402,0.12715105162523901,2.896863567596079,0.007124951010439779,1.0953869399787572,0.7160784667224114
frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.043892661376094246,0.09244866235784996,0.010758406283236521,0.24510717614165892,2.651278773433183,0.006700588451690542,1.2022254139383048,0.6514158955305583
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),0.09244866235784996,0.043892661376094246,0.010758406283236521,0.1163716814159292,2.651278773433183,0.006700588451690542,1.0820243291387217,0.6862680846586019
frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),frozenset({'RECIPE BOX PANTRY YELLOW DESIGN'}),0.043892661376094246,0.0456925468379285,0.011290190624233004,0.2572227399813607,5.629424441883924,0.009284623138464482,1.2847828070801792,0.8601146684177271
frozenset({'RECIPE BOX PANTRY YELLOW DESIGN'}),frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),0.0456925468379285,0.043892661376094246,0.011290190624233004,0.24709042076991944,5.629424441883924,0.009284623138464482,1.2698833498726547,0.8617369002069327
frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.043892661376094246,0.05399656385502741,0.01022662194224004,0.23299161230195714,4.3149340563133665,0.007856569049478672,1.2333677849131903,0.8035151670731187
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),0.05399656385502741,0.043892661376094246,0.01022662194224004,0.1893939393939394,4.314934056313367,0.007856569049478672,1.1794969037229492,0.8120972066072819
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.08557637241266465,0.04438353922932177,0.013458234475987891,0.15726577437858508,3.5433355948929868,0.00966005219390734,1.1339476097176737,0.7849535234781153
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04438353922932177,0.08557637241266465,0.013458234475987891,0.3032258064516129,3.543335594892987,0.00966005219390734,1.3123672432966387,0.7511172922319159
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.04843328151844883,0.04438353922932177,0.012476478769532848,0.25760135135135137,5.803983995516254,0.01032683831925399,1.2872012395363857,0.8698334439760336
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.04438353922932177,0.04843328151844883,0.012476478769532848,0.28110599078341014,5.803983995516253,0.01032683831925399,1.3236537045544654,0.8661472357249472
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.06397774687065369,0.04438353922932177,0.02274400719954185,0.3554987212276215,8.009697455419756,0.01990444836150457,1.482722365719584,0.9349685184987225
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.04438353922932177,0.06397774687065369,0.02274400719954185,0.5124423963133641,8.009697455419756,0.01990444836150457,1.9198187989514948,0.915797681618414
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.047042460934304184,0.04438353922932177,0.019266955739180233,0.4095652173913043,9.227862953315968,0.01717904482885871,1.6184962148546094,0.9356477187886424
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG CARS BLUE'}),0.04438353922932177,0.047042460934304184,0.019266955739180233,0.43410138248847924,9.227862953315968,0.01717904482885871,1.6839721985118563,0.9330443584136046
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.0473288063486869,0.04438353922932177,0.018612451934876872,0.39325842696629215,8.86045668720551,0.016511832001622956,1.5749975001590808,0.9312121602473271
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.04438353922932177,0.0473288063486869,0.018612451934876872,0.41935483870967744,8.86045668720551,0.016511832001622956,1.6407115001772616,0.9283421086426096
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.04458807166816657,0.04438353922932177,0.016976192424118464,0.38073394495412843,8.578269141335138,0.014997215996074582,1.5431436181333915,0.9246549479301003
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.04438353922932177,0.04458807166816657,0.016976192424118464,0.38248847926267276,8.578269141335136,0.014997215996074582,1.5471969287164766,0.9244570422437149
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.05207395892988628,0.04438353922932177,0.021066841201014482,0.40455616653574233,9.11500465173526,0.018755614602023782,1.6048809426927089,0.9391985734988703
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.04438353922932177,0.05207395892988628,0.021066841201014482,0.4746543778801844,9.11500465173526,0.018755614602023782,1.8043855343176727,0.9316402783994401
frozenset({'PARTY BUNTING'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.06896833837846683,0.04438353922932177,0.01039024789331588,0.1506524317912218,3.3943311959153997,0.007329188941314058,1.1251182631699466,0.757644645254141
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'PARTY BUNTING'}),0.04438353922932177,0.06896833837846683,0.01039024789331588,0.23410138248847925,3.3943311959153992,0.007329188941314058,1.2156069228151185,0.7381529954190424
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.022662194224003927,0.04438353922932177,0.012108320379612207,0.5342960288808665,12.038157347485402,0.01110249199324862,2.051982632817658,0.9381923045597078
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.019266955739180233,0.06397774687065369,0.012108320379612207,0.6284501061571126,9.82294839841226,0.010875663962362846,2.51923703556527,0.9158430797846857
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.02274400719954185,0.047042460934304184,0.012108320379612207,0.5323741007194245,11.316884579293086,0.011038386309438226,2.0378630450789497,0.9328532802371228
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT'})",0.047042460934304184,0.02274400719954185,0.012108320379612207,0.2573913043478261,11.316884579293086,0.011038386309438226,1.3159770394853945,0.9566391167953667
frozenset({'LUNCH BAG RED RETROSPOT'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN '})",0.06397774687065369,0.019266955739180233,0.012108320379612207,0.18925831202046034,9.822948398412258,0.010875663962362846,1.2096738810914212,0.9595899763061726
frozenset({'LUNCH BAG SUKI DESIGN '}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",0.04438353922932177,0.022662194224003927,0.012108320379612207,0.2728110599078341,12.038157347485402,0.01110249199324862,1.3439943209974092,0.9595175951603331
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.0213531866153972,0.04438353922932177,0.011617442526384684,0.5440613026819924,12.258177516464503,0.010669712530569175,2.095931901354177,0.9384609361569854
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.019266955739180233,0.05207395892988628,0.011617442526384684,0.6029723991507431,11.579154178820946,0.010614135864518676,2.3875570339252596,0.9315867467579197
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG CARS BLUE'}),0.021066841201014482,0.047042460934304184,0.011617442526384684,0.5514563106796116,11.722522583368509,0.010626406472176771,2.124559015665945,0.9343785331183961
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN '})",0.047042460934304184,0.021066841201014482,0.011617442526384684,0.2469565217391304,11.722522583368509,0.010626406472176771,1.299968975310431,0.9598477281960998
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN '})",0.05207395892988628,0.019266955739180233,0.011617442526384684,0.22309505106048702,11.579154178820946,0.010614135864518676,1.2623591156157972,0.9638282593328928
frozenset({'LUNCH BAG SUKI DESIGN '}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",0.04438353922932177,0.0213531866153972,0.011617442526384684,0.26175115207373273,12.258177516464503,0.010669712530569175,1.325632699778145,0.9610778407011566
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.02290763315061769,0.04438353922932177,0.011617442526384684,0.5071428571428571,11.426372613561552,0.010600720691793332,1.9389319493897816,0.9338760520925098
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.02274400719954185,0.0473288063486869,0.011617442526384684,0.5107913669064748,10.792399097144065,0.010540995814044428,1.9473719987872429,0.9284590759289939
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.018612451934876872,0.06397774687065369,0.011617442526384684,0.6241758241758242,9.756139512661251,0.010426659787852923,2.4905855273324713,0.9145219363364548
frozenset({'LUNCH BAG RED RETROSPOT'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI DESIGN '})",0.06397774687065369,0.018612451934876872,0.011617442526384684,0.1815856777493606,9.756139512661251,0.010426659787852923,1.1991329102920723,0.9588451959902057
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT'})",0.0473288063486869,0.02274400719954185,0.011617442526384684,0.24546240276577355,10.792399097144065,0.010540995814044428,1.2951720316954527,0.9524190529410306
frozenset({'LUNCH BAG SUKI DESIGN '}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT'})",0.04438353922932177,0.02290763315061769,0.011617442526384684,0.26175115207373273,11.426372613561554,0.010600720691793332,1.3235271136474156,0.9548633782920974
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.019757833592407757,0.04438353922932177,0.010717499795467562,0.5424430641821946,12.221717186173207,0.00984057721313252,2.088519233268043,0.936685309699782
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.019266955739180233,0.0473288063486869,0.010717499795467562,0.5562632696390659,11.753164986686782,0.009805617778359178,2.1469288622476967,0.9328904950290139
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG CARS BLUE'}),0.018612451934876872,0.047042460934304184,0.010717499795467562,0.5758241758241758,12.240519827998087,0.009841924252429503,2.246609742356951,0.9357201698728628
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI DESIGN '})",0.047042460934304184,0.018612451934876872,0.010717499795467562,0.22782608695652173,12.240519827998089,0.009841924252429503,1.2709410813906437,0.9636359287182285
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN '})",0.0473288063486869,0.019266955739180233,0.010717499795467562,0.22644770959377702,11.75316498668678,0.009805617778359178,1.2678303153181771,0.9603696860457989
frozenset({'LUNCH BAG SUKI DESIGN '}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN '})",0.04438353922932177,0.019757833592407757,0.010717499795467562,0.2414746543778802,12.221717186173208,0.00984057721313252,1.2922998184109813,0.9608231700841522
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.0209441217377076,0.04438353922932177,0.011290190624233004,0.5390625000000001,12.145550115207376,0.010360616375463767,2.073201813197404,0.9372961634833956
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.021066841201014482,0.0473288063486869,0.011290190624233004,0.5359223300970873,11.323385723036644,0.010293122176651652,2.0528270490812814,0.9313068853146032
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.018612451934876872,0.05207395892988628,0.011290190624233004,0.6065934065934065,11.648690037378174,0.010320966566591743,2.409532674228501,0.9314907643506412
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI DESIGN '})",0.05207395892988628,0.018612451934876872,0.011290190624233004,0.21681068342498036,11.648690037378175,0.010320966566591743,1.2530655453228703,0.9643721109712264
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN '})",0.0473288063486869,0.021066841201014482,0.011290190624233004,0.23854796888504756,11.323385723036646,0.010293122176651652,1.2856136943591674,0.9569799077875292
frozenset({'LUNCH BAG SUKI DESIGN '}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN '})",0.04438353922932177,0.0209441217377076,0.011290190624233004,0.25437788018433183,12.145550115207376,0.010360616375463767,1.3130724696101204,0.9602862196315053
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.024789331587989856,0.04438353922932177,0.012026507404074287,0.48514851485148514,10.930820824017886,0.010926269133070073,1.8561012026507402,0.93160953978907
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.02274400719954185,0.04458807166816657,0.012026507404074287,0.5287769784172662,11.859157811365588,0.011012395981039818,2.027515389895036,0.9369878382495735
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.016976192424118464,0.06397774687065369,0.012026507404074287,0.7084337349397591,11.0731272917758,0.010940408862336527,3.210324256600652,0.9254010621767745
frozenset({'LUNCH BAG RED RETROSPOT'}),"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG PINK POLKADOT'})",0.06397774687065369,0.016976192424118464,0.012026507404074287,0.18797953964194372,11.0731272917758,0.010940408862336527,1.2105899488572271,0.9718692826313291
frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT'})",0.04458807166816657,0.02274400719954185,0.012026507404074287,0.26972477064220185,11.859157811365586,0.011012395981039818,1.33820230169912,0.9584106634604519
frozenset({'LUNCH BAG SUKI DESIGN '}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",0.04438353922932177,0.024789331587989856,0.012026507404074287,0.2709677419354839,10.930820824017886,0.010926269133070073,1.337678350476651,0.9507115032991493
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.022253129346314324,0.04438353922932177,0.010799312771005482,0.4852941176470589,10.93410138248848,0.009811640131688169,1.856626266640175,0.929221087115824
